RADNIK;SATI;RADNAL;DatumRacuna;pcentar
111;0,50;76773;10.7.2008
111;0,90;76802;10.7.2008
111;0,50;76832;10.7.2008
118;0,90;76665;10.7.2008
118;1,40;76708;10.7.2008
118;0,90;76716;10.7.2008
118;1,80;76809;10.7.2008
118;0,50;76815;10.7.2008
124;9,00;76438;10.7.2008
125;0,90;76352;10.7.2008
125;2,70;76429;10.7.2008
125;1,80;76800;10.7.2008
125;2,70;76810;10.7.2008
125;2,00;76815;10.7.2008
125;0,10;76840;10.7.2008
128;14,00;76238;10.7.2008
128;8,50;76298;10.7.2008
128;7,50;76486;10.7.2008
143;1,50;76579;10.7.2008
150;2,00;75737;10.7.2008
150;2,90;76117;10.7.2008
150;3,30;76118;10.7.2008
150;13,00;76238;10.7.2008
150;7,50;76263;10.7.2008
150;13,00;76298;10.7.2008
150;0,60;76361;10.7.2008
150;4,00;76363;10.7.2008
150;2,00;76364;10.7.2008
150;5,00;76486;10.7.2008
161;2,30;76805;10.7.2008
161;2,70;76816;10.7.2008
161;1,80;76829;10.7.2008
167;0,90;76758;10.7.2008
167;1,80;76811;10.7.2008
167;1,80;76814;10.7.2008
167;0,90;76821;10.7.2008
172;7,00;75977;10.7.2008
172;8,50;76263;10.7.2008
172;9,00;76669;10.7.2008
174;3,00;75735;10.7.2008
174;6,00;75977;10.7.2008
174;3,00;76785;10.7.2008
175;3,00;76117;10.7.2008
175;3,00;76118;10.7.2008
175;6,00;76363;10.7.2008
175;3,00;76364;10.7.2008
33;6,80;76242;11.7.2008
33;1,80;76696;11.7.2008
33;1,20;76812;11.7.2008
33;4,30;76849;11.7.2008
33;1,80;76871;11.7.2008
54;0,10;76552;11.7.2008
54;0,30;76642;11.7.2008
54;0,50;76711;11.7.2008
54;3,00;76823;11.7.2008
58;0,90;76619;11.7.2008
58;3,60;76691;11.7.2008
58;0,90;76720;11.7.2008
58;0,90;76732;11.7.2008
58;0,90;76764;11.7.2008
58;0,70;76850;11.7.2008
58;2,30;76861;11.7.2008
58;1,80;76872;11.7.2008
71;10,86;76242;11.7.2008
84;0,58;76619;11.7.2008
84;0,58;76625;11.7.2008
84;0,58;76628;11.7.2008
84;0,58;76720;11.7.2008
84;0,58;76732;11.7.2008
84;0,58;76764;11.7.2008
84;0,58;76765;11.7.2008
90;0,90;76628;11.7.2008
90;3,70;76658;11.7.2008
90;0,90;76765;11.7.2008
90;1,80;76851;11.7.2008
102;11,00;75645;11.7.2008
102;15,70;76005;11.7.2008
102;1,80;76845;11.7.2008
102;1,40;76848;11.7.2008
102;0,60;76854;11.7.2008
111;1,00;76109;11.7.2008
111;0,50;76362;11.7.2008
111;5,30;76477;11.7.2008
111;1,10;76555;11.7.2008
111;0,50;76717;11.7.2008
111;4,00;76718;11.7.2008
111;1,50;76719;11.7.2008
111;0,50;76721;11.7.2008
111;0,50;76726;11.7.2008
111;0,50;76762;11.7.2008
111;0,50;76766;11.7.2008
111;0,50;76770;11.7.2008
111;0,50;76774;11.7.2008
111;0,50;76779;11.7.2008
111;0,50;76781;11.7.2008
111;1,20;76857;11.7.2008
111;0,50;76871;11.7.2008
118;2,30;75036;11.7.2008
118;1,40;76362;11.7.2008
118;3,00;76633;11.7.2008
118;0,40;76711;11.7.2008
118;1,80;76839;11.7.2008
118;0,50;76849;11.7.2008
118;2,70;76853;11.7.2008
125;1,30;76262;11.7.2008
125;0,90;76625;11.7.2008
125;0,90;76783;11.7.2008
125;6,30;76842;11.7.2008
128;10,00;76513;11.7.2008
128;1,50;76641;11.7.2008
150;9,50;76513;11.7.2008
161;3,60;76711;11.7.2008
161;3,20;76841;11.7.2008
167;2,30;73973;11.7.2008
172;5,50;76028;11.7.2008
172;0,50;76820;11.7.2008
174;5,00;76028;11.7.2008
174;1,00;76820;11.7.2008
58;3,20;76133;12.7.2008
111;5,30;76013;12.7.2008
111;0,50;76775;12.7.2008
111;0,50;76846;12.7.2008
111;4,00;76847;12.7.2008
167;1,80;76891;12.7.2008
167;0,20;76893;12.7.2008
33;3,80;76787;14.7.2008
33;0,90;76869;14.7.2008
33;0,90;76890;14.7.2008
33;3,40;76912;14.7.2008
33;1,80;76930;14.7.2008
54;1,50;76125;14.7.2008
54;0,80;76460;14.7.2008
54;0,20;76653;14.7.2008
54;0,70;76697;14.7.2008
54;4,00;76879;14.7.2008
54;0,50;76885;14.7.2008
54;0,60;76903;14.7.2008
58;0,90;76618;14.7.2008
58;7,10;76672;14.7.2008
58;1,20;76681;14.7.2008
58;0,90;76757;14.7.2008
58;1,80;76896;14.7.2008
58;2,70;76910;14.7.2008
84;0,58;76618;14.7.2008
84;0,58;76757;14.7.2008
84;0,58;76761;14.7.2008
84;0,58;76778;14.7.2008
84;0,58;76780;14.7.2008
84;0,58;76835;14.7.2008
84;0,83;76844;14.7.2008
84;0,58;76869;14.7.2008
84;0,83;76890;14.7.2008
90;4,50;76653;14.7.2008
90;0,90;76761;14.7.2008
90;0,90;76835;14.7.2008
90;0,90;76844;14.7.2008
90;2,70;76898;14.7.2008
102;2,90;75777;14.7.2008
102;2,30;76895;14.7.2008
102;0,70;76906;14.7.2008
111;0,50;76736;14.7.2008
111;0,50;76787;14.7.2008
111;4,00;76813;14.7.2008
111;4,00;76863;14.7.2008
111;1,50;76868;14.7.2008
118;1,80;76707;14.7.2008
118;1,20;76787;14.7.2008
122;1,00;76125;14.7.2008
124;20,50;75694;14.7.2008
124;3,00;76478;14.7.2008
124;2,50;76643;14.7.2008
124;4,00;76874;14.7.2008
125;0,90;76780;14.7.2008
125;1,80;76914;14.7.2008
150;1,50;76643;14.7.2008
155;1,40;76697;14.7.2008
155;2,30;76753;14.7.2008
161;3,20;76596;14.7.2008
161;2,30;76899;14.7.2008
161;1,80;76908;14.7.2008
167;0,90;76778;14.7.2008
167;5,90;76894;14.7.2008
167;1,80;76909;14.7.2008
174;5,00;76478;14.7.2008
174;1,00;76480;14.7.2008
174;3,00;76567;14.7.2008
174;3,00;76866;14.7.2008
174;3,00;76922;14.7.2008
33;1,00;76917;15.7.2008
33;3,60;76938;15.7.2008
33;1,80;76943;15.7.2008
33;3,00;76945;15.7.2008
33;2,50;76956;15.7.2008
54;1,80;75534;15.7.2008
54;0,40;76937;15.7.2008
58;4,00;76652;15.7.2008
58;1,30;76709;15.7.2008
58;2,30;76843;15.7.2008
58;0,90;76880;15.7.2008
58;1,80;76936;15.7.2008
58;3,00;76941;15.7.2008
84;0,83;76880;15.7.2008
90;2,30;76904;15.7.2008
102;2,70;76937;15.7.2008
102;2,50;76965;15.7.2008
111;1,97;76884;15.7.2008
111;2,03;76993;15.7.2008
125;1,80;76940;15.7.2008
125;2,30;76942;15.7.2008
150;2,00;76948;15.7.2008
155;1,20;76940;15.7.2008
155;1,80;76955;15.7.2008
155;0,40;76956;15.7.2008
161;1,80;76944;15.7.2008
167;1,10;76675;15.7.2008
167;1,80;76946;15.7.2008
180;0,30;76965;15.7.2008
33;1,80;76897;16.7.2008
33;2,30;76981;16.7.2008
33;1,80;76990;16.7.2008
54;1,20;76638;16.7.2008
54;0,30;76739;16.7.2008
54;1,20;77013;16.7.2008
58;6,10;76676;16.7.2008
58;2,80;76978;16.7.2008
58;1,80;76986;16.7.2008
84;0,58;76933;16.7.2008
84;0,58;76966;16.7.2008
90;1,80;76471;16.7.2008
90;3,60;76673;16.7.2008
90;0,70;76982;16.7.2008
90;1,80;76985;16.7.2008
102;1,80;76987;16.7.2008
111;8,50;76423;16.7.2008
111;3,20;76527;16.7.2008
111;0,80;76632;16.7.2008
111;0,30;76752;16.7.2008
111;4,00;76964;16.7.2008
111;1,40;76999;16.7.2008
118;1,90;76752;16.7.2008
124;9,00;76279;16.7.2008
124;6,50;76280;16.7.2008
128;22,80;76645;16.7.2008
128;12,50;76771;16.7.2008
150;15,00;76645;16.7.2008
150;30,00;76771;16.7.2008
155;3,70;76250;16.7.2008
155;4,40;76357;16.7.2008
155;1,80;76676;16.7.2008
155;0,90;76933;16.7.2008
155;1,80;76953;16.7.2008
161;1,80;76976;16.7.2008
161;1,80;76995;16.7.2008
167;1,80;76738;16.7.2008
167;0,90;76966;16.7.2008
167;4,10;76983;16.7.2008
174;23,30;76279;16.7.2008
174;6,40;76280;16.7.2008
174;0,60;76782;16.7.2008
174;9,00;76952;16.7.2008
174;2,00;77002;16.7.2008
33;0,90;76882;17.7.2008
33;2,70;76892;17.7.2008
33;0,90;76974;17.7.2008
33;2,50;77003;17.7.2008
33;7,20;77010;17.7.2008
54;0,50;76886;17.7.2008
54;0,50;76887;17.7.2008
54;0,50;76888;17.7.2008
54;0,50;76889;17.7.2008
54;2,10;76920;17.7.2008
54;1,40;77026;17.7.2008
58;0,90;76970;17.7.2008
58;2,30;77029;17.7.2008
84;0,58;76882;17.7.2008
84;0,58;76970;17.7.2008
84;0,58;76971;17.7.2008
84;0,58;76972;17.7.2008
84;0,58;76973;17.7.2008
84;0,58;76974;17.7.2008
84;0,58;76975;17.7.2008
90;1,20;77008;17.7.2008
90;0,20;77014;17.7.2008
90;1,80;77039;17.7.2008
102;2,70;77007;17.7.2008
102;1,80;77021;17.7.2008
102;2,30;77038;17.7.2008
111;0,50;76883;17.7.2008
111;4,00;77027;17.7.2008
124;1,60;75894;17.7.2008
124;2,00;76916;17.7.2008
125;0,90;76975;17.7.2008
125;1,80;77005;17.7.2008
125;2,30;77017;17.7.2008
150;1,60;75894;17.7.2008
150;1,20;76916;17.7.2008
150;10,00;76918;17.7.2008
155;3,80;75884;17.7.2008
155;1,00;76926;17.7.2008
155;0,90;76971;17.7.2008
155;0,90;76972;17.7.2008
155;0,90;76973;17.7.2008
155;2,70;77028;17.7.2008
155;1,00;77042;17.7.2008
161;1,80;77015;17.7.2008
161;1,80;77041;17.7.2008
167;3,00;77009;17.7.2008
167;3,00;77023;17.7.2008
167;2,70;77037;17.7.2008
174;3,00;76724;17.7.2008
174;3,00;76929;17.7.2008
175;6,00;76918;17.7.2008
33;1,80;77034;18.7.2008
33;1,80;77052;18.7.2008
33;9,90;77057;18.7.2008
54;0,30;75536;18.7.2008
54;0,40;77012;18.7.2008
54;1,00;77051;18.7.2008
54;0,90;77065;18.7.2008
54;0,50;77067;18.7.2008
58;5,70;76564;18.7.2008
58;8,10;77012;18.7.2008
58;1,80;77048;18.7.2008
90;9,60;75536;18.7.2008
90;4,10;76610;18.7.2008
90;1,80;77045;18.7.2008
90;1,80;77059;18.7.2008
90;1,80;77072;18.7.2008
111;1,50;76544;18.7.2008
111;0,50;77043;18.7.2008
111;1,50;77044;18.7.2008
111;1,50;77076;18.7.2008
118;0,50;76212;18.7.2008
124;4,50;76621;18.7.2008
124;7,00;76859;18.7.2008
124;9,00;76860;18.7.2008
125;4,70;75536;18.7.2008
125;2,10;76928;18.7.2008
125;1,80;77056;18.7.2008
125;5,20;77066;18.7.2008
128;4,00;76998;18.7.2008
150;5,00;76621;18.7.2008
150;5,20;76859;18.7.2008
150;6,80;76860;18.7.2008
150;5,00;76994;18.7.2008
155;2,70;77016;18.7.2008
155;2,70;77046;18.7.2008
155;1,80;77058;18.7.2008
155;1,80;77063;18.7.2008
155;3,20;77077;18.7.2008
161;5,60;77047;18.7.2008
161;1,80;77062;18.7.2008
167;0,50;77049;18.7.2008
167;3,20;77065;18.7.2008
172;26,50;76919;18.7.2008
172;4,00;76994;18.7.2008
174;2,50;76680;18.7.2008
33;3,30;77097;19.7.2008
33;1,80;77104;19.7.2008
54;2,00;77099;19.7.2008
161;2,30;77103;19.7.2008
167;0,70;76094;19.7.2008
58;2,30;77120;21.7.2008
58;3,70;77125;21.7.2008
84;0,58;76141;21.7.2008
84;0,58;77091;21.7.2008
122;1,20;77109;21.7.2008
122;1,80;77118;21.7.2008
125;2,70;77061;21.7.2008
125;1,30;77091;21.7.2008
125;2,30;77111;21.7.2008
125;1,80;77115;21.7.2008
128;3,00;76433;21.7.2008
150;3,00;76640;21.7.2008
150;8,50;76769;21.7.2008
150;1,00;77094;21.7.2008
155;1,80;77113;21.7.2008
155;1,80;77127;21.7.2008
155;1,80;77142;21.7.2008
155;2,70;77143;21.7.2008
161;2,70;77094;21.7.2008
161;1,80;77114;21.7.2008
161;2,20;77144;21.7.2008
167;0,90;76141;21.7.2008
167;1,80;76935;21.7.2008
167;4,10;77096;21.7.2008
167;2,70;77124;21.7.2008
172;3,00;76640;21.7.2008
174;2,00;76433;21.7.2008
174;2,00;77031;21.7.2008
175;13,50;76769;21.7.2008
33;1,60;76989;22.7.2008
33;2,40;77054;22.7.2008
54;2,70;76997;22.7.2008
58;1,80;76996;22.7.2008
58;2,90;77126;22.7.2008
58;6,00;77168;22.7.2008
84;0,58;77090;22.7.2008
90;0,50;77054;22.7.2008
90;1,80;77154;22.7.2008
90;2,20;77160;22.7.2008
102;0,50;77098;22.7.2008
102;1,80;77157;22.7.2008
122;6,50;77140;22.7.2008
122;1,80;77155;22.7.2008
122;1,80;77169;22.7.2008
124;16,00;76414;22.7.2008
125;4,80;76646;22.7.2008
128;8,50;76685;22.7.2008
128;3,00;76950;22.7.2008
143;0,60;77105;22.7.2008
143;0,50;77177;22.7.2008
150;2,50;76063;22.7.2008
150;8,40;76685;22.7.2008
155;0,70;76997;22.7.2008
155;0,60;77069;22.7.2008
155;1,40;77130;22.7.2008
155;1,80;77156;22.7.2008
155;2,70;77161;22.7.2008
155;-1,00;77170;22.7.2008
155;0,70;77176;22.7.2008
161;2,50;77006;22.7.2008
161;2,70;77167;22.7.2008
167;2,50;77064;22.7.2008
167;0,90;77090;22.7.2008
167;2,50;77158;22.7.2008
167;6,20;77174;22.7.2008
174;15,00;76414;22.7.2008
175;21,00;76873;22.7.2008
54;0,30;77202;23.7.2008
58;3,50;77159;23.7.2008
58;4,10;77183;23.7.2008
58;1,20;77191;23.7.2008
58;0,90;77194;23.7.2008
58;1,80;77225;23.7.2008
84;0,58;77193;23.7.2008
84;0,58;77194;23.7.2008
84;0,58;77195;23.7.2008
90;3,20;76056;23.7.2008
90;1,60;76608;23.7.2008
90;2,90;77147;23.7.2008
90;1,80;77166;23.7.2008
90;0,90;77195;23.7.2008
102;0,70;77025;23.7.2008
102;0,70;77205;23.7.2008
102;1,80;77213;23.7.2008
111;0,50;77147;23.7.2008
111;1,20;77159;23.7.2008
111;1,50;77180;23.7.2008
111;0,90;77198;23.7.2008
122;5,80;77188;23.7.2008
124;8,60;76923;23.7.2008
125;-4,80;77204;23.7.2008
125;4,70;77206;23.7.2008
128;4,00;77119;23.7.2008
143;0,40;76608;23.7.2008
143;0,80;77183;23.7.2008
143;0,20;77201;23.7.2008
150;3,00;76923;23.7.2008
155;1,50;77159;23.7.2008
155;1,20;77183;23.7.2008
155;1,60;77188;23.7.2008
155;1,00;77212;23.7.2008
161;1,80;77184;23.7.2008
161;1,80;77199;23.7.2008
161;2,40;77217;23.7.2008
167;0,90;77193;23.7.2008
167;0,30;77208;23.7.2008
167;0,20;77216;23.7.2008
174;2,50;77119;23.7.2008
54;0,50;77171;24.7.2008
58;3,00;76686;24.7.2008
58;1,80;77134;24.7.2008
58;0,70;77242;24.7.2008
58;2,30;77245;24.7.2008
58;1,80;77256;24.7.2008
84;0,58;77182;24.7.2008
84;0,58;77192;24.7.2008
84;0,58;77196;24.7.2008
90;1,80;77239;24.7.2008
90;1,80;77248;24.7.2008
90;2,70;77257;24.7.2008
111;0,20;77134;24.7.2008
118;1,60;76686;24.7.2008
124;5,80;75700;24.7.2008
125;3,20;76913;24.7.2008
125;3,10;77106;24.7.2008
125;1,80;77116;24.7.2008
125;4,10;77207;24.7.2008
125;2,30;77247;24.7.2008
125;2,70;77253;24.7.2008
143;1,50;77227;24.7.2008
143;0,90;77241;24.7.2008
150;9,00;75700;24.7.2008
150;0,50;77197;24.7.2008
155;0,90;77192;24.7.2008
155;1,40;77238;24.7.2008
155;1,20;77240;24.7.2008
155;1,80;77251;24.7.2008
161;0,90;77196;24.7.2008
161;2,70;77235;24.7.2008
161;1,80;77243;24.7.2008
167;1,80;77139;24.7.2008
167;0,90;77182;24.7.2008
167;2,70;77197;24.7.2008
167;3,00;77238;24.7.2008
167;1,80;77273;24.7.2008
174;6,20;76474;24.7.2008
174;1,00;76534;24.7.2008
174;0,70;76710;24.7.2008
175;7,50;76474;24.7.2008
54;0,90;77229;25.7.2008
54;0,80;77236;25.7.2008
54;2,50;77237;25.7.2008
54;0,50;77270;25.7.2008
58;0,90;74797;25.7.2008
58;1,80;77073;25.7.2008
58;1,80;77270;25.7.2008
58;1,80;77288;25.7.2008
84;0,58;74797;25.7.2008
84;0,58;77234;25.7.2008
84;0,58;77276;25.7.2008
84;0,83;77292;25.7.2008
90;0,90;77181;25.7.2008
90;1,80;77289;25.7.2008
102;1,80;77262;25.7.2008
102;0,90;77292;25.7.2008
102;1,80;77299;25.7.2008
122;1,80;77254;25.7.2008
122;2,30;77282;25.7.2008
124;7,00;76795;25.7.2008
124;4,00;76796;25.7.2008
124;8,50;76967;25.7.2008
125;5,10;76817;25.7.2008
125;2,70;77281;25.7.2008
125;1,80;77297;25.7.2008
128;23,00;76489;25.7.2008
143;0,90;77234;25.7.2008
143;1,40;77264;25.7.2008
143;0,50;77267;25.7.2008
143;4,00;77274;25.7.2008
143;0,50;77277;25.7.2008
143;0,50;77293;25.7.2008
150;13,00;76489;25.7.2008
150;14,30;76790;25.7.2008
150;7,70;76795;25.7.2008
150;3,80;76796;25.7.2008
150;13,50;76967;25.7.2008
150;9,70;77000;25.7.2008
155;1,20;77265;25.7.2008
155;2,30;77283;25.7.2008
155;1,80;77287;25.7.2008
161;3,30;76862;25.7.2008
161;1,80;77263;25.7.2008
161;2,70;77271;25.7.2008
161;2,70;77294;25.7.2008
167;2,70;76979;25.7.2008
167;2,70;77261;25.7.2008
167;1,80;77266;25.7.2008
167;0,90;77276;25.7.2008
174;3,50;77036;25.7.2008
174;2,00;77133;25.7.2008
175;23,00;75982;25.7.2008
175;7,00;76790;25.7.2008
175;7,00;77000;25.7.2008
58;3,10;77172;26.7.2008
58;0,90;77308;26.7.2008
84;0,58;77309;26.7.2008
84;0,58;77310;26.7.2008
90;3,20;77326;26.7.2008
90;1,80;77327;26.7.2008
102;0,90;77309;26.7.2008
111;4,00;77291;26.7.2008
111;1,50;77305;26.7.2008
111;1,00;77323;26.7.2008
125;0,90;77310;26.7.2008
128;12,00;76957;26.7.2008
128;7,00;76958;26.7.2008
128;7,00;76960;26.7.2008
128;11,00;76961;26.7.2008
128;4,00;76962;26.7.2008
143;4,00;77290;26.7.2008
150;2,00;76565;26.7.2008
150;8,00;76957;26.7.2008
150;5,00;76958;26.7.2008
150;3,00;76960;26.7.2008
150;5,00;76961;26.7.2008
155;3,00;77320;26.7.2008
186;0,58;77308;26.7.2008
54;0,70;76356;28.7.2008
54;0,10;77221;28.7.2008
58;1,80;77336;28.7.2008
58;2,70;77340;28.7.2008
58;2,30;77361;28.7.2008
90;5,10;76959;28.7.2008
90;0,50;77011;28.7.2008
102;1,80;77334;28.7.2008
102;1,80;77360;28.7.2008
111;3,20;76631;28.7.2008
111;0,30;77175;28.7.2008
118;0,90;77346;28.7.2008
122;1,20;77307;28.7.2008
122;1,80;77342;28.7.2008
122;0,50;77352;28.7.2008
124;5,00;76167;28.7.2008
124;2,00;76168;28.7.2008
124;4,00;77078;28.7.2008
125;1,30;77035;28.7.2008
125;0,90;77333;28.7.2008
128;3,00;76836;28.7.2008
128;7,00;76837;28.7.2008
128;1,00;76838;28.7.2008
143;0,20;77011;28.7.2008
143;1,20;77307;28.7.2008
143;0,50;77341;28.7.2008
150;3,00;76168;28.7.2008
150;5,00;77107;28.7.2008
155;2,20;76959;28.7.2008
155;0,70;77030;28.7.2008
167;0,20;76692;28.7.2008
167;2,50;77338;28.7.2008
167;0,70;77359;28.7.2008
174;1,50;76836;28.7.2008
174;3,70;76837;28.7.2008
174;1,00;76838;28.7.2008
174;3,00;77032;28.7.2008
174;3,90;77033;28.7.2008
174;3,50;77078;28.7.2008
174;2,50;77079;28.7.2008
174;0,50;77343;28.7.2008
175;8,80;77033;28.7.2008
54;2,50;76921;29.7.2008
58;4,60;77370;29.7.2008
58;2,30;77393;29.7.2008
84;0,58;77397;29.7.2008
90;1,80;77374;29.7.2008
90;1,80;77377;29.7.2008
102;6,30;76453;29.7.2008
102;2,50;76855;29.7.2008
102;0,90;77162;29.7.2008
102;0,30;77378;29.7.2008
102;1,80;77379;29.7.2008
102;0,90;77397;29.7.2008
111;3,30;76644;29.7.2008
111;1,00;77060;29.7.2008
111;0,90;77082;29.7.2008
111;0,50;77312;29.7.2008
111;1,50;77322;29.7.2008
111;1,40;77369;29.7.2008
111;0,90;77377;29.7.2008
111;4,00;77386;29.7.2008
118;1,80;77373;29.7.2008
118;2,70;77380;29.7.2008
122;3,10;77252;29.7.2008
122;4,50;77372;29.7.2008
122;3,20;77381;29.7.2008
125;1,20;77366;29.7.2008
125;0,70;77376;29.7.2008
125;1,80;77384;29.7.2008
143;1,60;77162;29.7.2008
143;4,00;77365;29.7.2008
143;0,70;77392;29.7.2008
155;1,40;76375;29.7.2008
155;1,80;77367;29.7.2008
155;2,30;77371;29.7.2008
155;3,40;77391;29.7.2008
161;2,70;77162;29.7.2008
167;4,10;76855;29.7.2008
167;2,70;77385;29.7.2008
167;0,70;77389;29.7.2008
174;3,00;77233;29.7.2008
33;0,30;73158;30.7.2008
33;3,40;75723;30.7.2008
54;0,60;76734;30.7.2008
54;0,20;77416;30.7.2008
58;4,20;76925;30.7.2008
58;3,70;77136;30.7.2008
58;2,30;77200;30.7.2008
58;1,80;77418;30.7.2008
58;1,80;77421;30.7.2008
58;1,20;77445;30.7.2008
84;0,58;77363;30.7.2008
84;0,58;77364;30.7.2008
90;2,90;76487;30.7.2008
90;0,80;76877;30.7.2008
90;2,70;76878;30.7.2008
90;3,20;77438;30.7.2008
102;2,10;77337;30.7.2008
102;0,90;77363;30.7.2008
102;0,90;77364;30.7.2008
102;1,80;77387;30.7.2008
102;2,90;77422;30.7.2008
111;3,50;75563;30.7.2008
111;0,30;77435;30.7.2008
118;2,30;77420;30.7.2008
118;2,70;77440;30.7.2008
118;1,10;77443;30.7.2008
122;3,40;77426;30.7.2008
124;10,50;76523;30.7.2008
124;7,60;77074;30.7.2008
125;1,60;76870;30.7.2008
125;0,50;77020;30.7.2008
125;0,90;77209;30.7.2008
125;1,80;77416;30.7.2008
125;0,70;77442;30.7.2008
128;10,00;76792;30.7.2008
128;7,00;77001;30.7.2008
128;4,00;77178;30.7.2008
143;1,50;77303;30.7.2008
143;0,50;77425;30.7.2008
150;5,50;75926;30.7.2008
150;2,00;77178;30.7.2008
155;2,40;77178;30.7.2008
155;2,90;77425;30.7.2008
155;3,10;77437;30.7.2008
161;2,50;76794;30.7.2008
167;1,10;76684;30.7.2008
167;0,30;77435;30.7.2008
167;1,60;77444;30.7.2008
174;2,20;76436;30.7.2008
174;13,50;76523;30.7.2008
174;15,50;76792;30.7.2008
174;7,00;77001;30.7.2008
174;5,00;77074;30.7.2008
175;6,00;75926;30.7.2008
54;0,30;76399;31.7.2008
54;2,20;76788;31.7.2008
54;3,30;76932;31.7.2008
58;0,20;77110;31.7.2008
58;0,90;77410;31.7.2008
58;2,50;77417;31.7.2008
58;1,80;77427;31.7.2008
58;6,10;77466;31.7.2008
58;7,40;77494;31.7.2008
84;0,83;77408;31.7.2008
84;0,58;77410;31.7.2008
84;0,58;77411;31.7.2008
84;0,58;77412;31.7.2008
84;0,83;77413;31.7.2008
84;0,58;77414;31.7.2008
84;0,58;77453;31.7.2008
84;0,58;77454;31.7.2008
84;0,58;77455;31.7.2008
84;0,58;77456;31.7.2008
84;0,58;77457;31.7.2008
84;0,58;77458;31.7.2008
90;3,70;76230;31.7.2008
90;2,71;76517;31.7.2008
90;1,20;76905;31.7.2008
90;1,60;77148;31.7.2008
90;2,50;77258;31.7.2008
90;1,80;77463;31.7.2008
102;3,30;76735;31.7.2008
102;1,80;77112;31.7.2008
102;1,80;77419;31.7.2008
111;1,20;76988;31.7.2008
111;1,40;77131;31.7.2008
111;1,10;77482;31.7.2008
118;0,50;77123;31.7.2008
118;0,90;77408;31.7.2008
118;0,90;77412;31.7.2008
118;0,90;77413;31.7.2008
118;0,90;77414;31.7.2008
118;0,50;77417;31.7.2008
118;0,90;77453;31.7.2008
118;0,90;77457;31.7.2008
118;1,80;77462;31.7.2008
118;1,80;77469;31.7.2008
118;2,00;77492;31.7.2008
118;1,20;77494;31.7.2008
122;0,70;77164;31.7.2008
122;2,50;77428;31.7.2008
122;3,00;77460;31.7.2008
122;1,80;77496;31.7.2008
124;11,20;77075;31.7.2008
124;7,50;77083;31.7.2008
124;12,00;77084;31.7.2008
124;3,50;77087;31.7.2008
124;19,00;77230;31.7.2008
124;8,20;77231;31.7.2008
124;2,50;77232;31.7.2008
125;6,40;73621;31.7.2008
125;0,40;76603;31.7.2008
125;4,40;76905;31.7.2008
125;1,70;77102;31.7.2008
125;1,80;77268;31.7.2008
125;1,30;77458;31.7.2008
125;2,70;77461;31.7.2008
128;4,00;77220;31.7.2008
128;7,50;77404;31.7.2008
128;7,00;77423;31.7.2008
143;4,20;75449;31.7.2008
143;0,70;76819;31.7.2008
143;0,50;76905;31.7.2008
143;3,40;77121;31.7.2008
143;0,50;77409;31.7.2008
143;0,50;77451;31.7.2008
150;11,50;77230;31.7.2008
150;3,60;77231;31.7.2008
150;3,70;77232;31.7.2008
150;5,60;77423;31.7.2008
155;1,60;77146;31.7.2008
155;0,60;77459;31.7.2008
155;1,80;77465;31.7.2008
155;0,40;77477;31.7.2008
155;0,90;77479;31.7.2008
155;4,90;77485;31.7.2008
161;10,80;73621;31.7.2008
167;4,90;76505;31.7.2008
167;1,60;76600;31.7.2008
167;0,90;76605;31.7.2008
167;2,90;76735;31.7.2008
167;0,90;77411;31.7.2008
167;0,90;77454;31.7.2008
167;0,90;77455;31.7.2008
167;0,90;77456;31.7.2008
167;1,80;77468;31.7.2008
167;2,60;77472;31.7.2008
172;2,00;76932;31.7.2008
174;20,90;76818;31.7.2008
174;1,00;76932;31.7.2008
174;5,00;77075;31.7.2008
174;4,00;77083;31.7.2008
174;7,00;77084;31.7.2008
174;2,80;77087;31.7.2008
174;2,50;77399;31.7.2008
174;3,00;77464;31.7.2008
175;26,00;76818;31.7.2008
54;0,10;77497;1.8.2008
54;2,00;77509;1.8.2008
58;1,80;77511;1.8.2008
58;1,80;77514;1.8.2008
58;1,80;77518;1.8.2008
58;1,80;77539;1.8.2008
90;1,80;77502;1.8.2008
102;1,80;77509;1.8.2008
111;1,40;77319;1.8.2008
111;4,00;77500;1.8.2008
111;1,60;77520;1.8.2008
111;1,50;77533;1.8.2008
118;0,20;73216;1.8.2008
118;0,10;75593;1.8.2008
118;1,80;77503;1.8.2008
143;1,10;77163;1.8.2008
143;0,50;77467;1.8.2008
143;4,00;77516;1.8.2008
143;1,20;77536;1.8.2008
143;1,10;77542;1.8.2008
155;3,70;77053;1.8.2008
155;3,60;77521;1.8.2008
167;2,70;77505;1.8.2008
167;0,50;77526;1.8.2008
174;3,50;77362;1.8.2008
33;2,50;72908;2.8.2008
54;0,20;77382;2.8.2008
54;1,50;77490;2.8.2008
54;1,50;77558;2.8.2008
90;1,80;77535;2.8.2008
102;10,40;72908;2.8.2008
102;2,90;77555;2.8.2008
111;0,50;75699;2.8.2008
111;0,90;76203;2.8.2008
111;0,30;76864;2.8.2008
118;0,50;77535;2.8.2008
118;5,10;77554;2.8.2008
122;2,00;77210;2.8.2008
125;8,00;77255;2.8.2008
125;1,80;77549;2.8.2008
143;0,50;72517;2.8.2008
143;0,70;75211;2.8.2008
143;0,60;76484;2.8.2008
143;0,20;77018;2.8.2008
155;1,60;77519;2.8.2008
